t_UTC+2,Te,RHe,Rdif,Rglob,ws,wd,precip
2011-02-13 20:00:00,-21.60,85.00,0.00,0.00,1.40,20.00,0.00
2011-02-13 21:00:00,-22.40,82.00,0.00,0.00,2.50,8.00,0.00
2011-02-13 22:00:00,-23.70,84.00,0.00,0.00,1.60,5.00,0.00
2011-02-13 23:00:00,-22.30,87.00,0.00,0.00,2.00,8.00,0.00
2011-02-14 00:00:00,-23.60,78.00,0.00,0.00,1.60,359.00,0.00
2011-02-14 01:00:00,-23.60,84.00,0.00,0.00,1.30,7.00,0.00
2011-02-14 02:00:00,-22.70,84.00,0.00,0.00,1.90,1.00,0.00
2011-02-14 03:00:00,-24.00,81.00,0.00,0.00,2.50,15.00,0.00
2011-02-14 04:00:00,-24.80,81.00,0.00,0.00,0.70,2.00,0.00
2011-02-14 05:00:00,-23.60,81.00,0.00,0.00,0.70,345.00,0.00
2011-02-14 06:00:00,-24.90,79.00,0.00,0.00,0.60,360.00,0.00
2011-02-14 07:00:00,-24.60,81.00,0.00,0.00,1.10,353.00,0.00
2011-02-14 08:00:00,-27.70,75.00,0.00,1.00,0.70,359.00,0.00
2011-02-14 09:00:00,-27.10,78.00,22.00,68.00,1.60,17.00,0.00
2011-02-14 10:00:00,-23.20,79.00,40.00,167.00,0.90,15.00,0.00
2011-02-14 11:00:00,-20.40,77.00,51.00,249.00,0.70,360.00,0.00
2011-02-14 12:00:00,-19.00,76.00,54.00,295.00,0.00,0.00,0.00
2011-02-14 13:00:00,-18.20,74.00,53.00,301.00,1.20,355.00,0.00
2011-02-14 14:00:00,-16.90,75.00,50.00,265.00,1.30,17.00,0.00
2011-02-14 15:00:00,-16.60,72.00,41.00,193.00,1.00,24.00,0.00
2011-02-14 16:00:00,-17.50,76.00,27.00,97.00,2.30,4.00,0.00
2011-02-14 17:00:00,-19.70,79.00,7.00,12.00,0.90,13.00,0.00
2011-02-14 18:00:00,-22.20,84.00,0.00,0.00,1.60,31.00,0.00
2011-02-14 19:00:00,-24.00,82.00,0.00,0.00,3.00,36.00,0.00
2011-02-14 20:00:00,-24.90,80.00,0.00,0.00,0.00,0.00,0.00
2011-02-14 21:00:00,-26.80,77.00,0.00,0.00,0.00,0.00,0.00
2011-02-14 22:00:00,-27.90,77.00,0.00,0.00,0.00,0.00,0.00
2011-02-14 23:00:00,-28.80,75.00,0.00,0.00,0.00,0.00,0.00
2011-02-15 00:00:00,-28.70,77.00,0.00,0.00,0.00,0.00,0.00
2011-02-15 01:00:00,-30.00,74.00,0.00,0.00,0.00,0.00,0.00
2011-02-15 02:00:00,-29.70,75.00,0.00,0.00,2.40,295.00,0.00
2011-02-15 03:00:00,-28.90,74.00,0.00,0.00,0.00,0.00,0.00
2011-02-15 04:00:00,-28.30,75.00,0.00,0.00,0.00,0.00,0.00
2011-02-15 05:00:00,-28.50,75.00,0.00,0.00,0.80,295.00,0.00
2011-02-15 06:00:00,-29.20,74.00,0.00,0.00,1.20,293.00,0.00
2011-02-15 07:00:00,-29.70,74.00,0.00,0.00,0.00,0.00,0.00
2011-02-15 08:00:00,-30.00,74.00,0.00,1.00,0.00,0.00,0.00
2011-02-15 09:00:00,-29.90,74.00,31.00,75.00,0.00,0.00,0.00
2011-02-15 10:00:00,-25.60,75.00,51.00,205.00,0.90,294.00,0.00
2011-02-15 11:00:00,-23.60,73.00,65.00,283.00,0.00,0.00,0.00
2011-02-15 12:00:00,-21.50,69.00,57.00,316.00,0.00,0.00,0.00
2011-02-15 13:00:00,-20.40,70.00,64.00,304.00,0.70,270.00,0.00
2011-02-15 14:00:00,-18.50,70.00,50.00,258.00,1.20,285.00,0.00
2011-02-15 15:00:00,-17.10,73.00,41.00,185.00,1.80,288.00,0.00
2011-02-15 16:00:00,-17.00,73.00,29.00,102.00,1.60,288.00,0.00
2011-02-15 17:00:00,-19.50,82.00,7.00,11.00,0.00,0.00,0.00
2011-02-15 18:00:00,-22.10,82.00,0.00,0.00,0.00,0.00,0.00
2011-02-15 19:00:00,-23.70,82.00,0.00,0.00,0.00,0.00,0.00
2011-02-15 20:00:00,-24.70,80.00,0.00,0.00,0.00,0.00,0.00
2011-02-15 21:00:00,-25.90,79.00,0.00,0.00,0.00,0.00,0.00
2011-02-15 22:00:00,-27.00,77.00,0.00,0.00,0.00,0.00,0.00
2011-02-15 23:00:00,-27.80,77.00,0.00,0.00,0.00,0.00,0.00
2011-02-16 00:00:00,-28.00,77.00,0.00,0.00,0.70,281.00,0.00
2011-02-16 01:00:00,-28.30,76.00,0.00,0.00,0.00,0.00,0.00
2011-02-16 02:00:00,-28.20,75.00,0.00,0.00,0.00,0.00,0.00
2011-02-16 03:00:00,-28.50,76.00,0.00,0.00,0.00,0.00,0.00
2011-02-16 04:00:00,-27.30,76.00,0.00,0.00,0.00,0.00,0.00
2011-02-16 05:00:00,-27.30,76.00,0.00,0.00,0.70,290.00,0.00
2011-02-16 06:00:00,-26.60,78.00,0.00,0.00,0.00,0.00,0.00
2011-02-16 07:00:00,-26.80,76.00,0.00,0.00,0.00,0.00,0.00
2011-02-16 08:00:00,-26.30,77.00,1.00,3.00,0.00,0.00,0.00
2011-02-16 09:00:00,-25.60,77.00,32.00,36.00,0.00,0.00,0.00
2011-02-16 10:00:00,-23.60,77.00,90.00,128.00,0.00,0.00,0.00
2011-02-16 11:00:00,-20.90,79.00,122.00,197.00,0.00,0.00,0.00
2011-02-16 12:00:00,-19.30,73.00,147.00,232.00,0.00,0.00,0.00
2011-02-16 13:00:00,-16.70,70.00,151.00,167.00,0.00,0.00,0.00
2011-02-16 14:00:00,-16.60,71.00,134.00,165.00,0.00,0.00,0.00
2011-02-16 15:00:00,-14.80,70.00,136.00,177.00,0.00,0.00,0.00
2011-02-16 16:00:00,-14.60,71.00,36.00,41.00,0.90,140.00,0.00
2011-02-16 17:00:00,-14.70,74.00,7.00,9.00,1.30,131.00,0.00
2011-02-16 18:00:00,-14.90,83.00,0.00,0.00,1.60,123.00,0.00
2011-02-16 19:00:00,-15.70,86.00,0.00,0.00,1.90,114.00,0.00
2011-02-16 20:00:00,-15.90,86.00,0.00,0.00,2.50,113.00,0.00
2011-02-16 21:00:00,-16.20,85.00,0.00,0.00,1.90,113.00,0.00
2011-02-16 22:00:00,-16.50,84.00,0.00,0.00,1.90,107.00,0.00
2011-02-16 23:00:00,-16.30,84.00,0.00,0.00,3.50,111.00,0.00
2011-02-17 00:00:00,-16.50,83.00,0.00,0.00,2.50,108.00,0.00
2011-02-17 01:00:00,-17.20,82.00,0.00,0.00,1.50,101.00,0.00
2011-02-17 02:00:00,-18.20,83.00,0.00,0.00,1.30,102.00,0.00
2011-02-17 03:00:00,-19.00,84.00,0.00,0.00,2.00,115.00,0.00
2011-02-17 04:00:00,-20.00,84.00,0.00,0.00,2.00,120.00,0.00
2011-02-17 05:00:00,-20.60,84.00,0.00,0.00,2.60,99.00,0.00
2011-02-17 06:00:00,-21.30,83.00,0.00,0.00,2.40,113.00,0.00
2011-02-17 07:00:00,-21.70,83.00,0.00,0.00,0.90,101.00,0.00
2011-02-17 08:00:00,-22.40,82.00,2.00,4.00,1.60,88.00,0.00
2011-02-17 09:00:00,-22.00,81.00,40.00,69.00,2.30,92.00,0.00
2011-02-17 10:00:00,-20.90,76.00,75.00,102.00,2.00,112.00,0.00
2011-02-17 11:00:00,-18.60,67.00,88.00,245.00,2.70,128.00,0.00
2011-02-17 12:00:00,-17.80,66.00,84.00,291.00,2.50,130.00,0.00
2011-02-17 13:00:00,-16.40,63.00,67.00,275.00,2.00,128.00,0.00
2011-02-17 14:00:00,-16.30,64.00,67.00,260.00,1.00,130.00,0.00
2011-02-17 15:00:00,-15.70,62.00,48.00,109.00,0.90,114.00,0.00
2011-02-17 16:00:00,-16.70,67.00,33.00,56.00,0.00,0.00,0.00
2011-02-17 17:00:00,-18.60,73.00,8.00,10.00,2.50,68.00,0.00
2011-02-17 18:00:00,-21.50,81.00,0.00,0.00,1.60,70.00,0.00
2011-02-17 19:00:00,-23.50,81.00,0.00,0.00,1.60,67.00,0.00
2011-02-17 20:00:00,-23.70,84.00,0.00,0.00,1.90,65.00,0.00
2011-02-17 21:00:00,-26.00,79.00,0.00,0.00,1.00,49.00,0.00
2011-02-17 22:00:00,-26.60,78.00,0.00,0.00,1.90,53.00,0.00
2011-02-17 23:00:00,-27.50,77.00,0.00,0.00,2.90,62.00,0.00
2011-02-18 00:00:00,-28.10,77.00,0.00,0.00,1.50,67.00,0.00
2011-02-18 01:00:00,-29.40,76.00,0.00,0.00,0.00,0.00,0.00
2011-02-18 02:00:00,-30.10,75.00,0.00,0.00,0.00,0.00,0.00
2011-02-18 03:00:00,-31.10,73.00,0.00,0.00,0.00,0.00,0.00
2011-02-18 04:00:00,-31.10,74.00,0.00,0.00,0.00,0.00,0.00
2011-02-18 05:00:00,-31.60,73.00,0.00,0.00,0.00,0.00,0.00
2011-02-18 06:00:00,-32.00,72.00,0.00,0.00,0.00,0.00,0.00
2011-02-18 07:00:00,-33.30,69.00,0.00,0.00,0.00,0.00,0.00
2011-02-18 08:00:00,-33.30,71.00,2.00,4.00,0.00,0.00,0.00
2011-02-18 09:00:00,-32.40,72.00,26.00,86.00,0.00,0.00,0.00
2011-02-18 10:00:00,-28.20,76.00,43.00,184.00,0.00,0.00,0.00
2011-02-18 11:00:00,-25.10,75.00,53.00,265.00,0.00,0.00,0.00
2011-02-18 12:00:00,-21.70,68.00,56.00,304.00,0.00,0.00,0.00
2011-02-18 13:00:00,-20.00,67.00,57.00,302.00,1.80,288.00,0.00
2011-02-18 14:00:00,-19.00,66.00,53.00,269.00,1.40,288.00,0.00
2011-02-18 15:00:00,-18.00,65.00,49.00,204.00,1.10,302.00,0.00
2011-02-18 16:00:00,-19.40,70.00,67.00,90.00,1.20,27.00,0.00
2011-02-18 17:00:00,-21.30,78.00,18.00,25.00,0.00,0.00,0.00
2011-02-18 18:00:00,-23.30,81.00,0.00,0.00,0.00,0.00,0.00
2011-02-18 19:00:00,-24.30,81.00,0.00,0.00,0.00,0.00,0.00
2011-02-18 20:00:00,-24.90,80.00,0.00,0.00,0.00,0.00,0.00
2011-02-18 21:00:00,-25.30,79.00,0.00,0.00,0.00,0.00,0.00
2011-02-18 22:00:00,-25.10,78.00,0.00,0.00,0.00,0.00,0.00
2011-02-18 23:00:00,-25.60,78.00,0.00,0.00,0.00,0.00,0.00
2011-02-19 00:00:00,-27.20,76.00,0.00,0.00,0.00,0.00,0.00
2011-02-19 01:00:00,-27.90,77.00,0.00,0.00,0.00,0.00,0.00
2011-02-19 02:00:00,-28.10,76.00,0.00,0.00,0.00,0.00,0.00
2011-02-19 03:00:00,-28.00,76.00,0.00,0.00,0.00,0.00,0.00
2011-02-19 04:00:00,-29.00,75.00,0.00,0.00,0.00,0.00,0.00
2011-02-19 05:00:00,-29.70,75.00,0.00,0.00,0.00,0.00,0.00
2011-02-19 06:00:00,-30.30,74.00,0.00,0.00,0.00,0.00,0.00
2011-02-19 07:00:00,-31.00,72.00,0.00,0.00,0.00,0.00,0.00
2011-02-19 08:00:00,-30.50,73.00,2.00,4.00,0.00,0.00,0.00
2011-02-19 09:00:00,-29.20,74.00,25.00,75.00,0.00,0.00,0.00
2011-02-19 10:00:00,-26.80,75.00,41.00,176.00,0.00,0.00,0.00
2011-02-19 11:00:00,-24.60,73.00,51.00,256.00,0.00,0.00,0.00
2011-02-19 12:00:00,-20.90,60.00,55.00,302.00,0.00,0.00,0.00
2011-02-19 13:00:00,-19.10,66.00,56.00,308.00,0.00,0.00,0.00
2011-02-19 14:00:00,-17.80,64.00,50.00,275.00,0.00,0.00,0.00
2011-02-19 15:00:00,-16.50,64.00,42.00,207.00,0.00,0.00,0.00
2011-02-19 16:00:00,-16.70,65.00,27.00,111.00,0.00,0.00,0.00
2011-02-19 17:00:00,-19.50,76.00,10.00,24.00,0.00,0.00,0.00
2011-02-19 18:00:00,-22.10,83.00,0.00,0.00,0.00,0.00,0.00
2011-02-19 19:00:00,-24.10,82.00,0.00,0.00,0.00,0.00,0.00
2011-02-19 20:00:00,-26.20,78.00,0.00,0.00,0.00,0.00,0.00
2011-02-19 21:00:00,-27.30,76.00,0.00,0.00,0.00,0.00,0.00
2011-02-19 22:00:00,-28.20,77.00,0.00,0.00,0.00,0.00,0.00
2011-02-19 23:00:00,-28.90,76.00,0.00,0.00,0.00,0.00,0.00
2011-02-20 00:00:00,-30.00,74.00,0.00,0.00,1.10,132.00,0.00
2011-02-20 01:00:00,-29.80,75.00,0.00,0.00,0.00,0.00,0.00
2011-02-20 02:00:00,-31.40,71.00,0.00,0.00,0.60,132.00,0.00
2011-02-20 03:00:00,-31.00,72.00,0.00,0.00,1.10,129.00,0.00
2011-02-20 04:00:00,-31.10,72.00,0.00,0.00,1.30,136.00,0.00
2011-02-20 05:00:00,-31.40,71.00,0.00,0.00,0.80,135.00,0.00
2011-02-20 06:00:00,-31.10,71.00,0.00,0.00,1.60,129.00,0.00
2011-02-20 07:00:00,-31.10,71.00,0.00,0.00,1.60,121.00,0.00
2011-02-20 08:00:00,-30.50,73.00,4.00,5.00,0.00,0.00,0.00
2011-02-20 09:00:00,-26.10,76.00,52.00,83.00,1.40,131.00,0.00
2011-02-20 10:00:00,-23.60,77.00,149.00,242.00,0.00,0.00,0.00
2011-02-20 11:00:00,-20.90,80.00,175.00,272.00,0.00,0.00,0.00
2011-02-20 12:00:00,-19.10,77.00,136.00,153.00,0.00,0.00,0.00
2011-02-20 13:00:00,-16.20,75.00,148.00,320.00,0.00,0.00,0.00
2011-02-20 14:00:00,-13.70,71.00,139.00,163.00,0.60,162.00,0.00
2011-02-20 15:00:00,-11.70,69.00,117.00,124.00,1.30,124.00,0.00
2011-02-20 16:00:00,-11.50,69.00,64.00,74.00,1.20,141.00,0.00
2011-02-20 17:00:00,-13.70,75.00,20.00,21.00,1.20,138.00,0.00
2011-02-20 18:00:00,-15.90,83.00,0.00,0.00,1.60,145.00,0.20
2011-02-20 19:00:00,-15.30,83.00,0.00,0.00,2.20,133.00,0.00
2011-02-20 20:00:00,-16.20,83.00,0.00,0.00,0.70,157.00,0.00
2011-02-20 21:00:00,-18.00,89.00,0.00,0.00,1.50,138.00,0.00
2011-02-20 22:00:00,-20.50,84.00,0.00,0.00,1.80,132.00,0.00
2011-02-20 23:00:00,-22.10,81.00,0.00,0.00,0.90,136.00,0.00
2011-02-21 00:00:00,-22.30,83.00,0.00,0.00,1.30,132.00,0.00
2011-02-21 01:00:00,-19.60,88.00,0.00,0.00,0.80,124.00,0.00
2011-02-21 02:00:00,-21.50,83.00,0.00,0.00,0.00,0.00,0.00
2011-02-21 03:00:00,-23.40,80.00,0.00,0.00,0.00,0.00,0.00
2011-02-21 04:00:00,-23.30,80.00,0.00,0.00,0.00,0.00,0.00
2011-02-21 05:00:00,-24.10,79.00,0.00,0.00,0.00,0.00,0.00
2011-02-21 06:00:00,-25.10,78.00,0.00,0.00,0.00,0.00,0.00
2011-02-21 07:00:00,-25.50,78.00,0.00,0.00,0.00,0.00,0.00
2011-02-21 08:00:00,-26.80,76.00,5.00,9.00,0.00,0.00,0.00
2011-02-21 09:00:00,-24.50,80.00,28.00,99.00,0.00,0.00,0.00
2011-02-21 10:00:00,-20.90,80.00,43.00,199.00,0.00,0.00,0.00
2011-02-21 11:00:00,-19.60,79.00,55.00,273.00,0.00,0.00,0.00
2011-02-21 12:00:00,-16.80,75.00,57.00,323.00,0.00,0.00,0.00
2011-02-21 13:00:00,-15.20,74.00,52.00,328.00,0.00,0.00,0.00
2011-02-21 14:00:00,-13.80,74.00,48.00,294.00,0.80,104.00,0.00
2011-02-21 15:00:00,-13.20,71.00,41.00,224.00,0.00,0.00,0.00
2011-02-21 16:00:00,-13.10,71.00,29.00,126.00,0.00,0.00,0.00
2011-02-21 17:00:00,-14.60,78.00,13.00,30.00,0.00,0.00,0.00
2011-02-21 18:00:00,-17.70,85.00,0.00,0.00,0.80,106.00,0.00
2011-02-21 19:00:00,-20.90,82.00,0.00,0.00,2.20,128.00,0.00
2011-02-21 20:00:00,-22.40,81.00,0.00,0.00,0.00,0.00,0.00
2011-02-21 21:00:00,-22.90,82.00,0.00,0.00,0.00,0.00,0.00
2011-02-21 22:00:00,-24.50,79.00,0.00,0.00,0.00,0.00,0.00
2011-02-21 23:00:00,-26.30,77.00,0.00,0.00,0.00,0.00,0.00
2011-02-22 00:00:00,-26.20,78.00,0.00,0.00,0.00,0.00,0.00
2011-02-22 01:00:00,-26.10,78.00,0.00,0.00,0.00,0.00,0.00
2011-02-22 02:00:00,-27.20,77.00,0.00,0.00,0.00,0.00,0.00
2011-02-22 03:00:00,-26.20,76.00,0.00,0.00,0.00,0.00,0.00
2011-02-22 04:00:00,-24.80,78.00,0.00,0.00,0.00,0.00,0.00
2011-02-22 05:00:00,-23.90,78.00,0.00,0.00,0.00,0.00,0.00
2011-02-22 06:00:00,-23.40,79.00,0.00,0.00,0.00,0.00,0.00
2011-02-22 07:00:00,-22.60,80.00,0.00,0.00,0.00,0.00,0.00
2011-02-22 08:00:00,-22.00,81.00,6.00,7.00,0.90,37.00,0.00
2011-02-22 09:00:00,-20.60,82.00,51.00,55.00,0.00,0.00,0.00
2011-02-22 10:00:00,-18.90,82.00,105.00,118.00,0.00,0.00,0.00
2011-02-22 11:00:00,-17.40,82.00,161.00,197.00,0.00,0.00,0.00
2011-02-22 12:00:00,-15.50,79.00,206.00,280.00,1.20,57.00,0.00
2011-02-22 13:00:00,-13.90,75.00,118.00,135.00,1.50,356.00,0.00
2011-02-22 14:00:00,-12.30,72.00,116.00,173.00,2.40,18.00,0.00
2011-02-22 15:00:00,-12.50,74.00,139.00,155.00,2.80,41.00,0.00
2011-02-22 16:00:00,-12.40,75.00,69.00,72.00,2.80,63.00,0.00
2011-02-22 17:00:00,-13.50,81.00,23.00,27.00,3.20,65.00,0.00
2011-02-22 18:00:00,-14.90,84.00,0.00,0.00,1.60,85.00,0.00
2011-02-22 19:00:00,-14.70,84.00,0.00,0.00,0.00,0.00,0.00
2011-02-22 20:00:00,-16.00,85.00,0.00,0.00,1.90,91.00,0.00
2011-02-22 21:00:00,-17.40,88.00,0.00,0.00,2.10,94.00,0.00
2011-02-22 22:00:00,-19.20,84.00,0.00,0.00,0.70,83.00,0.00
2011-02-22 23:00:00,-20.00,84.00,0.00,0.00,0.00,0.00,0.00
2011-02-23 00:00:00,-21.80,83.00,0.00,0.00,0.00,0.00,0.00
2011-02-23 01:00:00,-23.00,80.00,0.00,0.00,0.00,0.00,0.00
2011-02-23 02:00:00,-24.00,80.00,0.00,0.00,0.90,83.00,0.00
2011-02-23 03:00:00,-24.40,79.00,0.00,0.00,0.70,100.00,0.00
2011-02-23 04:00:00,-25.30,78.00,0.00,0.00,0.60,105.00,0.00
2011-02-23 05:00:00,-25.60,78.00,0.00,0.00,1.50,102.00,0.00
2011-02-23 06:00:00,-24.60,82.00,0.00,0.00,2.70,108.00,0.00
2011-02-23 07:00:00,-25.10,78.00,0.00,0.00,1.60,123.00,0.00
2011-02-23 08:00:00,-22.30,82.00,7.00,8.00,1.40,95.00,0.00
2011-02-23 09:00:00,-21.50,81.00,62.00,78.00,0.70,92.00,0.00
2011-02-23 10:00:00,-19.30,81.00,100.00,190.00,0.00,0.00,0.00
2011-02-23 11:00:00,-17.40,77.00,111.00,263.00,1.20,110.00,0.00
2011-02-23 12:00:00,-16.50,73.00,174.00,240.00,1.90,117.00,0.00
2011-02-23 13:00:00,-16.00,76.00,104.00,254.00,1.00,109.00,0.00
2011-02-23 14:00:00,-15.20,76.00,82.00,287.00,0.70,110.00,0.00
2011-02-23 15:00:00,-14.30,72.00,72.00,216.00,0.80,114.00,0.00
2011-02-23 16:00:00,-14.60,74.00,49.00,122.00,0.90,127.00,0.00
2011-02-23 17:00:00,-16.40,78.00,22.00,35.00,1.70,133.00,0.00
2011-02-23 18:00:00,-19.00,85.00,0.00,0.00,1.70,66.00,0.00
2011-02-23 19:00:00,-21.10,83.00,0.00,0.00,1.10,93.00,0.00
2011-02-23 20:00:00,-22.90,81.00,0.00,0.00,1.60,105.00,0.00
2011-02-23 21:00:00,-24.70,79.00,0.00,0.00,0.70,122.00,0.00
2011-02-23 22:00:00,-25.40,78.00,0.00,0.00,0.00,0.00,0.00
2011-02-23 23:00:00,-26.00,79.00,0.00,0.00,0.00,0.00,0.00
2011-02-24 00:00:00,-26.70,78.00,0.00,0.00,0.00,0.00,0.00
2011-02-24 01:00:00,-27.80,76.00,0.00,0.00,0.00,0.00,0.00
2011-02-24 02:00:00,-27.40,77.00,0.00,0.00,0.00,0.00,0.00
2011-02-24 03:00:00,-25.90,78.00,0.00,0.00,0.00,0.00,0.00
2011-02-24 04:00:00,-26.20,76.00,0.00,0.00,0.00,0.00,0.00
2011-02-24 05:00:00,-25.50,78.00,0.00,0.00,0.00,0.00,0.00
2011-02-24 06:00:00,-23.90,79.00,0.00,0.00,0.80,53.00,0.00
2011-02-24 07:00:00,-22.80,80.00,0.00,0.00,0.60,96.00,0.00
2011-02-24 08:00:00,-21.90,81.00,8.00,10.00,0.00,0.00,0.00
2011-02-24 09:00:00,-19.40,83.00,59.00,77.00,0.00,0.00,0.00
2011-02-24 10:00:00,-18.40,76.00,112.00,193.00,0.00,0.00,0.00
2011-02-24 11:00:00,-17.10,75.00,130.00,301.00,0.00,0.00,0.00
2011-02-24 12:00:00,-15.80,73.00,111.00,344.00,0.80,153.00,0.00
2011-02-24 13:00:00,-14.70,73.00,87.00,336.00,1.10,165.00,0.00
2011-02-24 14:00:00,-14.20,75.00,73.00,302.00,0.80,191.00,0.00
2011-02-24 15:00:00,-13.40,73.00,55.00,236.00,1.30,115.00,0.00
2011-02-24 16:00:00,-13.10,72.00,42.00,140.00,1.50,120.00,0.00
2011-02-24 17:00:00,-15.10,76.00,18.00,40.00,2.20,130.00,0.00
2011-02-24 18:00:00,-18.30,86.00,0.00,0.00,1.00,146.00,0.00
2011-02-24 19:00:00,-20.70,85.00,0.00,0.00,1.60,138.00,0.00
2011-02-24 20:00:00,-22.50,80.00,0.00,0.00,0.90,150.00,0.00
2011-02-24 21:00:00,-22.60,83.00,0.00,0.00,2.10,151.00,0.00
2011-02-24 22:00:00,-22.50,83.00,0.00,0.00,0.80,155.00,0.00
2011-02-24 23:00:00,-25.20,79.00,0.00,0.00,1.10,148.00,0.00
2011-02-25 00:00:00,-25.00,82.00,0.00,0.00,1.60,137.00,0.00
2011-02-25 01:00:00,-25.20,78.00,0.00,0.00,0.00,0.00,0.00
2011-02-25 02:00:00,-25.00,81.00,0.00,0.00,1.10,152.00,0.00
2011-02-25 03:00:00,-20.80,83.00,0.00,0.00,1.70,152.00,0.00
2011-02-25 04:00:00,-19.90,84.00,0.00,0.00,1.10,133.00,0.00
2011-02-25 05:00:00,-18.60,86.00,0.00,0.00,1.40,162.00,0.00
2011-02-25 06:00:00,-18.20,86.00,0.00,0.00,0.00,0.00,0.00
2011-02-25 07:00:00,-17.70,85.00,0.00,0.00,1.70,163.00,0.00
2011-02-25 08:00:00,-17.60,85.00,6.00,6.00,1.70,138.00,0.00
2011-02-25 09:00:00,-16.30,86.00,32.00,33.00,1.10,150.00,0.00
2011-02-25 10:00:00,-15.10,87.00,63.00,64.00,1.90,152.00,0.00
2011-02-25 11:00:00,-13.70,87.00,101.00,104.00,2.30,157.00,0.00
2011-02-25 12:00:00,-12.30,86.00,136.00,140.00,3.50,161.00,0.00
2011-02-25 13:00:00,-10.90,81.00,152.00,156.00,3.90,165.00,0.00
2011-02-25 14:00:00,-10.20,81.00,140.00,144.00,5.60,170.00,0.00
2011-02-25 15:00:00,-9.10,80.00,78.00,80.00,6.40,174.00,0.00
2011-02-25 16:00:00,-8.90,80.00,40.00,41.00,6.00,170.00,0.20
2011-02-25 17:00:00,-8.80,81.00,13.00,14.00,6.00,176.00,0.10
2011-02-25 18:00:00,-8.80,84.00,0.00,0.00,7.00,173.00,0.10
2011-02-25 19:00:00,-8.30,87.00,0.00,0.00,6.90,175.00,0.00
2011-02-25 20:00:00,-8.00,87.00,0.00,0.00,6.80,173.00,0.00
2011-02-25 21:00:00,-7.20,90.00,0.00,0.00,6.50,184.00,0.00
2011-02-25 22:00:00,-6.00,91.00,0.00,0.00,6.30,191.00,0.30
2011-02-25 23:00:00,-5.40,91.00,0.00,0.00,5.60,185.00,0.20
2011-02-26 00:00:00,-4.60,91.00,0.00,0.00,6.70,186.00,0.00
2011-02-26 01:00:00,-3.90,90.00,0.00,0.00,7.00,200.00,0.30
2011-02-26 02:00:00,-3.40,88.00,0.00,0.00,6.40,199.00,0.00
2011-02-26 03:00:00,-3.30,87.00,0.00,0.00,6.80,198.00,0.00
2011-02-26 04:00:00,-3.10,86.00,0.00,0.00,7.50,202.00,0.00
2011-02-26 05:00:00,-3.00,84.00,0.00,0.00,6.70,195.00,0.00
2011-02-26 06:00:00,-3.10,84.00,0.00,0.00,7.30,201.00,0.00
2011-02-26 07:00:00,-3.30,84.00,0.00,0.00,6.30,200.00,0.00
2011-02-26 08:00:00,-3.30,84.00,5.00,5.00,6.40,193.00,0.00
2011-02-26 09:00:00,-3.10,84.00,24.00,24.00,6.00,196.00,0.00
2011-02-26 10:00:00,-2.80,84.00,45.00,46.00,5.40,195.00,0.00
2011-02-26 11:00:00,-2.50,84.00,76.00,77.00,5.50,194.00,0.00
2011-02-26 12:00:00,-2.20,83.00,74.00,76.00,6.70,203.00,0.00
2011-02-26 13:00:00,-2.00,83.00,58.00,59.00,5.40,210.00,0.00
2011-02-26 14:00:00,-1.90,85.00,125.00,127.00,5.80,190.00,0.00
2011-02-26 15:00:00,-1.80,86.00,37.00,38.00,4.30,196.00,0.00
2011-02-26 16:00:00,-1.80,86.00,42.00,44.00,4.40,191.00,0.00
2011-02-26 17:00:00,-1.90,86.00,19.00,19.00,4.00,184.00,0.00
2011-02-26 18:00:00,-1.90,87.00,0.00,0.00,4.50,191.00,0.00
2011-02-26 19:00:00,-2.00,86.00,0.00,0.00,4.50,185.00,0.00
2011-02-26 20:00:00,-2.10,87.00,0.00,0.00,3.70,179.00,0.00
2011-02-26 21:00:00,-2.50,87.00,0.00,0.00,3.40,178.00,0.00
2011-02-26 22:00:00,-3.40,90.00,0.00,0.00,3.70,179.00,0.00
2011-02-26 23:00:00,-3.40,91.00,0.00,0.00,3.50,179.00,0.00
2011-02-27 00:00:00,-3.20,90.00,0.00,0.00,3.60,174.00,0.00
2011-02-27 01:00:00,-3.00,90.00,0.00,0.00,4.60,187.00,0.00
2011-02-27 02:00:00,-2.90,88.00,0.00,0.00,4.30,189.00,0.00
2011-02-27 03:00:00,-3.30,88.00,0.00,0.00,3.80,194.00,0.00
2011-02-27 04:00:00,-3.50,86.00,0.00,0.00,3.00,190.00,0.00
2011-02-27 05:00:00,-4.40,87.00,0.00,0.00,2.70,198.00,0.00
2011-02-27 06:00:00,-5.20,89.00,0.00,0.00,2.50,189.00,0.00
2011-02-27 07:00:00,-6.90,92.00,0.00,0.00,1.90,190.00,0.00
2011-02-27 08:00:00,-6.50,92.00,12.00,13.00,2.50,171.00,0.00
2011-02-27 09:00:00,-6.30,88.00,50.00,52.00,2.10,164.00,0.00
2011-02-27 10:00:00,-3.90,82.00,101.00,105.00,3.00,187.00,0.00
2011-02-27 11:00:00,-3.10,79.00,152.00,157.00,2.50,183.00,0.00
2011-02-27 12:00:00,-2.70,77.00,253.00,515.00,2.80,179.00,0.00
2011-02-27 13:00:00,-1.70,74.00,82.00,348.00,2.50,178.00,0.00
2011-02-27 14:00:00,-0.40,69.00,198.00,318.00,3.20,172.00,0.00
2011-02-27 15:00:00,0.10,64.00,56.00,246.00,4.50,187.00,0.00
